name,bonus,bps,clean_sheets,element,fixture,goals_conceded,influence,kickoff_time,minutes,opponent_team,penalties_saved,round,saves,selected,team_a_score,team_h_score,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,GW,position,season
John_Ruddy_421,0,0,0,421,210,0,0.0,2019-01-02T19:45:00Z,0,7,0,21,0,15252,2.0,0.0,0,-215,91,306,43,True,21,GK,2018-19
Joe_Hart_490,0,0,0,490,206,0,0.0,2019-01-02T19:45:00Z,0,10,0,21,0,488477,2.0,1.0,0,-39632,8786,48418,45,False,21,GK,2018-19
Fraser_Forster_329,0,0,0,329,204,0,0.0,2019-01-02T19:45:00Z,0,6,0,21,0,39160,0.0,0.0,0,-544,142,686,43,False,21,GK,2018-19
Heurelho_Gomes_373,0,0,0,373,202,0,0.0,2019-01-02T19:45:00Z,0,2,0,21,0,17092,3.0,3.0,0,-243,70,313,43,False,21,GK,2018-19
Frederick_Woodman_553,0,0,0,553,208,0,0.0,2019-01-02T20:00:00Z,0,14,0,21,0,10271,2.0,0.0,0,-261,539,800,40,True,21,GK,2018-19
Karl_Darlow_308,0,0,0,308,208,0,0.0,2019-01-02T20:00:00Z,0,14,0,21,0,3711,2.0,0.0,0,-58,18,76,44,True,21,GK,2018-19
Lee_Grant_520,0,0,0,520,208,0,0.0,2019-01-02T20:00:00Z,0,15,0,21,0,1223,2.0,0.0,0,-7,31,38,49,False,21,GK,2018-19
Sergio_Romero_283,0,0,0,283,208,0,0.0,2019-01-02T20:00:00Z,0,15,0,21,0,3626,2.0,0.0,0,-33,47,80,50,False,21,GK,2018-19
Martin_Dubravka_309,0,15,0,309,208,2,31.4,2019-01-02T20:00:00Z,90,14,0,21,5,35281,2.0,0.0,2,-828,1084,1912,50,True,21,GK,2018-19
Robert_Elliot_307,0,0,0,307,208,0,0.0,2019-01-02T20:00:00Z,0,14,0,21,0,10758,2.0,0.0,0,-148,44,192,43,True,21,GK,2018-19
David_De Gea_282,0,27,1,282,208,0,23.2,2019-01-02T20:00:00Z,90,15,0,21,3,886092,2.0,0.0,7,-4551,10096,14647,57,False,21,GK,2018-19
Alisson_Ramses Becker_468,0,17,0,468,207,2,25.0,2019-01-03T20:00:00Z,90,13,0,21,2,1466358,1.0,2.0,1,5022,43913,38891,59,False,21,GK,2018-19
Simon_Mignolet_237,0,0,0,237,207,0,0.0,2019-01-03T20:00:00Z,0,13,0,21,0,7270,1.0,2.0,0,-55,30,85,48,False,21,GK,2018-19
Ederson_Santana de Moraes_260,0,16,0,260,207,1,28.6,2019-01-03T20:00:00Z,90,12,0,21,3,1319479,1.0,2.0,2,-85043,6906,91949,56,True,21,GK,2018-19
Arijanet_Muric_529,0,0,0,529,207,0,0.0,2019-01-03T20:00:00Z,0,12,0,21,0,1465,1.0,2.0,0,-6,50,56,45,True,21,GK,2018-19
Claudio_Bravo_261,0,0,0,261,207,0,0.0,2019-01-03T20:00:00Z,0,12,0,21,0,6797,1.0,2.0,0,-28,28,56,48,True,21,GK,2018-19
Loris_Karius_238,0,0,0,238,207,0,0.0,2019-01-03T20:00:00Z,0,13,0,21,0,5332,1.0,2.0,0,-38,3,41,49,False,21,GK,2018-19
Emiliano_Martínez_542,0,0,0,542,220,0,0.0,2019-01-12T12:30:00Z,0,19,0,22,0,20050,0.0,1.0,0,-522,652,1174,40,False,22,GK,2018-19
Bernd_Leno_2,0,15,0,2,220,1,17.2,2019-01-12T12:30:00Z,90,19,0,22,2,132250,0.0,1.0,2,-6048,5364,11412,48,False,22,GK,2018-19
Lukasz_Fabianski_400,2,27,1,400,220,0,23.8,2019-01-12T12:30:00Z,90,1,0,22,3,1086302,0.0,1.0,9,-60044,19083,79127,48,True,22,GK,2018-19
Petr_Cech_1,0,0,0,1,220,0,0.0,2019-01-12T12:30:00Z,0,19,0,22,0,73210,0.0,1.0,0,-1560,308,1868,48,False,22,GK,2018-19
Adrián_San Miguel del Castillo_399,0,0,0,399,220,0,0.0,2019-01-12T12:30:00Z,0,1,0,22,0,19656,0.0,1.0,0,-291,150,441,43,True,22,GK,2018-19
Loris_Karius_238,0,0,0,238,211,0,0.0,2019-01-12T15:00:00Z,0,3,0,22,0,5299,1.0,0.0,0,-59,7,66,49,False,22,GK,2018-19
Mathew_Ryan_47,0,0,0,47,211,0,0.0,2019-01-12T15:00:00Z,0,12,0,22,0,189965,1.0,0.0,0,-29517,526,30043,44,True,22,GK,2018-19
Marcus_Bettinelli_178,0,0,0,178,212,0,0.0,2019-01-12T15:00:00Z,0,4,0,22,0,23748,1.0,2.0,0,-1236,301,1537,43,False,22,GK,2018-19
Jonas_Lössl_191,0,23,1,191,213,0,6.2,2019-01-12T15:00:00Z,90,5,0,22,0,114160,0.0,0.0,6,1422,7822,6400,44,False,22,GK,2018-19
Joe_Hart_490,0,0,0,490,212,0,0.0,2019-01-12T15:00:00Z,0,9,0,22,0,430655,1.0,2.0,0,-59057,5818,64875,44,True,22,GK,2018-19
Kasper_Schmeichel_213,0,9,0,213,217,2,12.2,2019-01-12T15:00:00Z,90,16,0,22,1,321412,2.0,1.0,1,13581,23385,9804,50,True,22,GK,2018-19
Julian_Speroni_136,0,0,0,136,215,0,0.0,2019-01-12T15:00:00Z,0,18,0,22,0,670174,2.0,1.0,0,35335,50769,15434,39,True,22,GK,2018-19
Jason_Steele_439,0,0,0,439,211,0,0.0,2019-01-12T15:00:00Z,0,12,0,22,0,81752,1.0,0.0,0,-1639,438,2077,40,True,22,GK,2018-19
Simon_Mignolet_237,0,0,0,237,211,0,0.0,2019-01-12T15:00:00Z,0,3,0,22,0,7296,1.0,0.0,0,-83,48,131,48,False,22,GK,2018-19
Sergio_Rico_509,0,10,0,509,212,2,4.4,2019-01-12T15:00:00Z,90,4,0,22,0,25543,1.0,2.0,1,675,2867,2192,44,False,22,GK,2018-19
Tom_Heaton_67,0,12,0,67,212,1,11.8,2019-01-12T15:00:00Z,90,9,0,22,2,20696,1.0,2.0,2,3598,5594,1996,48,True,22,GK,2018-19
Wayne_Hennessey_135,0,4,0,135,215,2,0.4,2019-01-12T15:00:00Z,45,18,0,22,0,258633,2.0,1.0,0,-26325,2741,29066,45,True,22,GK,2018-19
Vicente_Guaita_137,0,4,0,137,215,0,0.0,2019-01-12T15:00:00Z,44,18,0,22,0,105696,2.0,1.0,1,55250,63501,8251,42,True,22,GK,2018-19
Nick_Pope_68,0,0,0,68,212,0,0.0,2019-01-12T15:00:00Z,0,9,0,22,0,10312,1.0,2.0,0,-17,166,183,48,True,22,GK,2018-19
Neil_Etheridge_88,3,28,1,88,213,0,28.0,2019-01-12T15:00:00Z,90,10,0,22,3,574681,0.0,0.0,10,134247,153493,19246,46,True,22,GK,2018-19
Ryan_Schofield_533,0,0,0,533,213,0,0.0,2019-01-12T15:00:00Z,0,5,0,22,0,8853,0.0,0.0,0,-438,178,616,40,False,22,GK,2018-19
Pontus_Dahlberg_374,0,0,0,374,215,0,0.0,2019-01-12T15:00:00Z,0,7,0,22,0,3471,2.0,1.0,0,-30,18,48,44,False,22,GK,2018-19
Alisson_Ramses Becker_468,0,20,1,468,211,0,11.4,2019-01-12T15:00:00Z,90,3,0,22,0,1531257,1.0,0.0,6,40522,72803,32281,59,False,22,GK,2018-19
Brian_Murphy_537,0,0,0,537,213,0,0.0,2019-01-12T15:00:00Z,0,10,0,22,0,13190,0.0,0.0,0,-230,371,601,40,True,22,GK,2018-19
Ben_Hamer_190,0,0,0,190,213,0,0.0,2019-01-12T15:00:00Z,0,5,0,22,0,456284,0.0,0.0,0,-26023,2662,28685,40,False,22,GK,2018-19
Eldin_Jakupovic_214,0,0,0,214,217,0,0.0,2019-01-12T15:00:00Z,0,16,0,22,0,5546,2.0,1.0,0,-53,41,94,43,True,22,GK,2018-19
Ben_Foster_445,0,20,0,445,215,1,35.4,2019-01-12T15:00:00Z,90,7,0,22,6,286312,2.0,1.0,4,8951,23902,14951,45,False,22,GK,2018-19
Danny_Ward_457,0,0,0,457,217,0,0.0,2019-01-12T15:00:00Z,0,16,0,22,0,9165,2.0,1.0,0,-69,72,141,43,True,22,GK,2018-19
David_Button_179,0,15,0,179,211,1,13.8,2019-01-12T15:00:00Z,90,12,0,22,2,175113,1.0,0.0,2,28526,38591,10065,40,True,22,GK,2018-19
Angus_Gunn_452,0,0,0,452,217,0,0.0,2019-01-12T15:00:00Z,0,11,0,22,0,18539,2.0,1.0,0,9479,11595,2116,43,False,22,GK,2018-19
Heurelho_Gomes_373,0,0,0,373,215,0,0.0,2019-01-12T15:00:00Z,0,7,0,22,0,16943,2.0,1.0,0,-233,110,343,43,False,22,GK,2018-19
Alex_McCarthy_328,0,18,0,328,217,1,26.4,2019-01-12T15:00:00Z,90,11,0,22,4,161968,2.0,1.0,3,-10792,2433,13225,44,False,22,GK,2018-19
Alex_Smithies_89,0,0,0,89,213,0,0.0,2019-01-12T15:00:00Z,0,10,0,22,0,5653,0.0,0.0,0,-31,136,167,43,True,22,GK,2018-19
Fabricio_Agosto Ramírez_474,0,0,0,474,212,0,0.0,2019-01-12T15:00:00Z,0,4,0,22,0,16215,1.0,2.0,0,-566,91,657,43,False,22,GK,2018-19
Anders_Lindegaard_485,0,0,0,485,212,0,0.0,2019-01-12T15:00:00Z,0,9,0,22,0,6279,1.0,2.0,0,-60,69,129,43,True,22,GK,2018-19
Fraser_Forster_329,0,0,0,329,217,0,0.0,2019-01-12T15:00:00Z,0,11,0,22,0,38940,2.0,1.0,0,-510,353,863,42,False,22,GK,2018-19
Willy_Caballero_112,0,0,0,112,214,0,0.0,2019-01-12T17:30:00Z,0,15,0,22,0,7277,1.0,2.0,0,-55,102,157,47,True,22,GK,2018-19
Robert_Elliot_307,0,0,0,307,214,0,0.0,2019-01-12T17:30:00Z,0,6,0,22,0,10634,1.0,2.0,0,-172,38,210,43,False,22,GK,2018-19
Thibaut_Courtois_111,0,0,0,111,214,0,0.0,2019-01-12T17:30:00Z,0,15,0,22,0,30031,1.0,2.0,0,-185,18,203,55,True,22,GK,2018-19
Frederick_Woodman_553,0,0,0,553,214,0,0.0,2019-01-12T17:30:00Z,0,6,0,22,0,10375,1.0,2.0,0,-116,752,868,40,False,22,GK,2018-19
Kepa_Arrizabalaga_498,0,11,0,498,214,1,7.4,2019-01-12T17:30:00Z,90,15,0,22,1,401182,1.0,2.0,2,10536,28484,17948,56,True,22,GK,2018-19
Martin_Dubravka_309,0,17,0,309,214,2,31.6,2019-01-12T17:30:00Z,90,6,0,22,4,34222,1.0,2.0,2,-1367,961,2328,50,False,22,GK,2018-19
Karl_Darlow_308,0,0,0,308,214,0,0.0,2019-01-12T17:30:00Z,0,6,0,22,0,3640,1.0,2.0,0,-74,32,106,44,False,22,GK,2018-19
Jordan_Pickford_154,1,33,1,154,216,0,55.4,2019-01-13T14:15:00Z,90,2,0,22,7,833450,0.0,2.0,9,-24831,11905,36736,50,True,22,GK,2018-19
Artur_Boruc_25,0,0,0,25,216,0,0.0,2019-01-13T14:15:00Z,0,8,0,22,0,344813,0.0,2.0,0,-8164,1176,9340,40,False,22,GK,2018-19
Asmir_Begovic_24,0,8,0,24,216,2,2.6,2019-01-13T14:15:00Z,90,8,0,22,0,223255,0.0,2.0,1,-4003,6504,10507,44,False,22,GK,2018-19
Maarten_Stekelenburg_155,0,0,0,155,216,0,0.0,2019-01-13T14:15:00Z,0,2,0,22,0,209710,0.0,2.0,0,-4733,762,5495,40,True,22,GK,2018-19
Sergio_Romero_283,0,0,0,283,219,0,0.0,2019-01-13T16:30:00Z,0,17,0,22,0,3704,1.0,0.0,0,-49,62,111,50,False,22,GK,2018-19
David_De Gea_282,3,45,1,282,219,0,79.4,2019-01-13T16:30:00Z,90,17,0,22,11,878237,1.0,0.0,12,-14397,5689,20086,57,False,22,GK,2018-19
Michel_Vorm_352,0,0,0,352,219,0,0.0,2019-01-13T16:30:00Z,0,14,0,22,0,5386,1.0,0.0,0,-64,52,116,48,True,22,GK,2018-19
Alfie_Whiteman_538,0,0,0,538,219,0,0.0,2019-01-13T16:30:00Z,0,14,0,22,0,10113,1.0,0.0,0,-94,413,507,40,True,22,GK,2018-19
Lee_Grant_520,0,0,0,520,219,0,0.0,2019-01-13T16:30:00Z,0,17,0,22,0,1308,1.0,0.0,0,28,96,68,49,False,22,GK,2018-19
Paulo_Gazzaniga_536,0,0,0,536,219,0,0.0,2019-01-13T16:30:00Z,0,14,0,22,0,2321,1.0,0.0,0,-69,81,150,45,True,22,GK,2018-19
Hugo_Lloris_351,0,24,0,351,219,1,55.8,2019-01-13T16:30:00Z,90,14,0,22,7,303685,1.0,0.0,4,-2821,18705,21526,54,True,22,GK,2018-19
Will_Norris_422,0,0,0,422,218,0,0.0,2019-01-14T20:00:00Z,0,13,0,22,0,125875,0.0,3.0,0,-2312,816,3128,40,False,22,GK,2018-19
John_Ruddy_421,0,0,0,421,218,0,0.0,2019-01-14T20:00:00Z,0,13,0,22,0,15050,0.0,3.0,0,-255,97,352,43,False,22,GK,2018-19
Claudio_Bravo_261,0,0,0,261,218,0,0.0,2019-01-14T20:00:00Z,0,20,0,22,0,6770,0.0,3.0,0,-69,40,109,48,True,22,GK,2018-19
Arijanet_Muric_529,0,0,0,529,218,0,0.0,2019-01-14T20:00:00Z,0,20,0,22,0,1572,0.0,3.0,0,-10,79,89,45,True,22,GK,2018-19
Rui Pedro_dos Santos Patrício_454,0,23,0,454,218,3,47.4,2019-01-14T20:00:00Z,90,13,0,22,7,527879,0.0,3.0,3,-17125,21075,38200,45,False,22,GK,2018-19
Ederson_Santana de Moraes_260,0,22,1,260,218,0,5.6,2019-01-14T20:00:00Z,90,20,0,22,0,1291040,0.0,3.0,6,-35752,25390,61142,56,True,22,GK,2018-19
Rui Pedro_dos Santos Patrício_454,0,14,0,454,230,3,28.4,2019-01-19T12:30:00Z,90,11,0,23,4,524467,3.0,4.0,2,-4776,23771,28547,45,True,23,GK,2018-19
Kasper_Schmeichel_213,0,20,0,213,230,4,26.8,2019-01-19T12:30:00Z,90,20,0,23,3,306771,3.0,4.0,1,-14311,2976,17287,50,False,23,GK,2018-19
Danny_Ward_457,0,0,0,457,230,0,0.0,2019-01-19T12:30:00Z,0,20,0,23,0,9072,3.0,4.0,0,-111,34,145,43,False,23,GK,2018-19
Eldin_Jakupovic_214,0,0,0,214,230,0,0.0,2019-01-19T12:30:00Z,0,20,0,23,0,5495,3.0,4.0,0,-62,19,81,43,False,23,GK,2018-19
John_Ruddy_421,0,0,0,421,230,0,0.0,2019-01-19T12:30:00Z,0,11,0,23,0,14907,3.0,4.0,0,-198,103,301,43,True,23,GK,2018-19
Will_Norris_422,0,0,0,422,230,0,0.0,2019-01-19T12:30:00Z,0,11,0,23,0,123707,3.0,4.0,0,-2400,818,3218,40,True,23,GK,2018-19
Jordan_Pickford_154,0,15,0,154,228,2,23.2,2019-01-19T15:00:00Z,90,16,0,23,3,823629,1.0,2.0,2,-12031,13924,25955,50,False,23,GK,2018-19
Maarten_Stekelenburg_155,0,0,0,155,228,0,0.0,2019-01-19T15:00:00Z,0,16,0,23,0,204015,1.0,2.0,0,-5765,598,6363,40,False,23,GK,2018-19
Lukasz_Fabianski_400,0,17,0,400,222,2,16.6,2019-01-19T15:00:00Z,90,2,0,23,3,1092112,0.0,2.0,2,1720,35867,34147,48,False,23,GK,2018-19
Jason_Steele_439,0,0,0,439,226,0,0.0,2019-01-19T15:00:00Z,0,14,0,23,0,80137,1.0,2.0,0,-1642,319,1961,40,False,23,GK,2018-19
Mathew_Ryan_47,0,0,0,47,226,0,0.0,2019-01-19T15:00:00Z,0,14,0,23,0,174654,1.0,2.0,0,-15557,561,16118,44,False,23,GK,2018-19
Martin_Dubravka_309,0,23,1,309,227,0,11.6,2019-01-19T15:00:00Z,90,5,0,23,1,36672,0.0,3.0,6,1854,3992,2138,50,True,23,GK,2018-19
Karl_Darlow_308,0,0,0,308,227,0,0.0,2019-01-19T15:00:00Z,0,5,0,23,0,3575,0.0,3.0,0,-66,23,89,44,True,23,GK,2018-19
Julian_Speroni_136,0,16,0,136,225,4,31.4,2019-01-19T15:00:00Z,90,12,0,23,5,717380,3.0,4.0,1,43329,59358,16029,39,False,23,GK,2018-19
Loris_Karius_238,0,0,0,238,225,0,0.0,2019-01-19T15:00:00Z,0,7,0,23,0,5290,3.0,4.0,0,-32,9,41,49,True,23,GK,2018-19
Lee_Grant_520,0,0,0,520,226,0,0.0,2019-01-19T15:00:00Z,0,3,0,23,0,1274,1.0,2.0,0,-61,20,81,49,True,23,GK,2018-19
Joe_Hart_490,0,0,0,490,229,0,0.0,2019-01-19T15:00:00Z,0,18,0,23,0,389877,0.0,0.0,0,-41357,3413,44770,44,False,23,GK,2018-19
Joe_Tupper_576,0,0,0,576,225,0,0.0,2019-01-19T15:00:00Z,0,12,0,23,0,0,3.0,4.0,0,0,0,0,40,False,23,GK,2018-19
Simon_Mignolet_237,0,0,0,237,225,0,0.0,2019-01-19T15:00:00Z,0,7,0,23,0,7304,3.0,4.0,0,-62,38,100,47,True,23,GK,2018-19
Sergio_Romero_283,0,0,0,283,226,0,0.0,2019-01-19T15:00:00Z,0,3,0,23,0,3739,1.0,2.0,0,-44,36,80,50,True,23,GK,2018-19
Wayne_Hennessey_135,0,0,0,135,225,0,0.0,2019-01-19T15:00:00Z,0,12,0,23,0,228193,3.0,4.0,0,-30225,934,31159,45,False,23,GK,2018-19
Vicente_Guaita_137,0,0,0,137,225,0,0.0,2019-01-19T15:00:00Z,0,12,0,23,0,88113,3.0,4.0,0,-16023,7437,23460,42,False,23,GK,2018-19
Tom_Heaton_67,1,28,1,67,229,0,30.0,2019-01-19T15:00:00Z,90,18,0,23,4,19300,0.0,0.0,8,-1307,1578,2885,48,False,23,GK,2018-19
Nick_Pope_68,0,0,0,68,229,0,0.0,2019-01-19T15:00:00Z,0,18,0,23,0,10293,0.0,0.0,0,-73,57,130,48,False,23,GK,2018-19
Neil_Etheridge_88,0,18,0,88,227,3,28.4,2019-01-19T15:00:00Z,90,15,0,23,3,668220,0.0,3.0,2,90746,112066,21320,46,False,23,GK,2018-19
Robert_Elliot_307,0,0,0,307,227,0,0.0,2019-01-19T15:00:00Z,0,5,0,23,0,10545,0.0,3.0,0,-131,64,195,43,True,23,GK,2018-19
Pontus_Dahlberg_374,0,0,0,374,229,0,0.0,2019-01-19T15:00:00Z,0,4,0,23,0,3458,0.0,0.0,0,-33,25,58,44,True,23,GK,2018-19
Adrián_San Miguel del Castillo_399,0,0,0,399,222,0,0.0,2019-01-19T15:00:00Z,0,2,0,23,0,19523,0.0,2.0,0,-193,160,353,43,False,23,GK,2018-19
David_De Gea_282,0,14,0,282,226,1,14.2,2019-01-19T15:00:00Z,90,3,0,23,2,944673,1.0,2.0,2,53762,65149,11387,57,True,23,GK,2018-19
David_Button_179,0,16,0,179,226,2,22.4,2019-01-19T15:00:00Z,90,14,0,23,4,214710,1.0,2.0,2,38261,49930,11669,40,False,23,GK,2018-19
Artur_Boruc_25,0,23,1,25,222,0,6.8,2019-01-19T15:00:00Z,90,19,0,23,1,335884,0.0,2.0,6,-9216,960,10176,40,True,23,GK,2018-19
Anders_Lindegaard_485,0,0,0,485,229,0,0.0,2019-01-19T15:00:00Z,0,18,0,23,0,6214,0.0,0.0,0,-78,22,100,43,False,23,GK,2018-19
Angus_Gunn_452,0,0,0,452,228,0,0.0,2019-01-19T15:00:00Z,0,8,0,23,0,16519,1.0,2.0,0,-1894,1232,3126,43,True,23,GK,2018-19
Asmir_Begovic_24,0,0,0,24,222,0,0.0,2019-01-19T15:00:00Z,0,19,0,23,0,219371,0.0,2.0,0,-4288,5568,9856,44,True,23,GK,2018-19
Brian_Murphy_537,0,0,0,537,227,0,0.0,2019-01-19T15:00:00Z,0,15,0,23,0,12959,0.0,3.0,0,-275,355,630,40,False,23,GK,2018-19
Ben_Foster_445,1,28,1,445,229,0,22.6,2019-01-19T15:00:00Z,90,4,0,23,3,301446,0.0,0.0,8,13313,29027,15714,45,True,23,GK,2018-19
Alex_Smithies_89,0,0,0,89,227,0,0.0,2019-01-19T15:00:00Z,0,15,0,23,0,5681,0.0,3.0,0,-24,139,163,43,False,23,GK,2018-19
Alisson_Ramses Becker_468,0,8,0,468,225,3,3.2,2019-01-19T15:00:00Z,90,7,0,23,0,1554592,3.0,4.0,1,15223,55333,40110,60,True,23,GK,2018-19
Alex_McCarthy_328,0,11,0,328,228,1,9.0,2019-01-19T15:00:00Z,90,8,0,23,1,162122,1.0,2.0,2,-145,9263,9408,44,True,23,GK,2018-19
Frederick_Woodman_553,0,0,0,553,227,0,0.0,2019-01-19T15:00:00Z,0,5,0,23,0,10377,0.0,3.0,0,-140,565,705,40,True,23,GK,2018-19
Fraser_Forster_329,0,0,0,329,228,0,0.0,2019-01-19T15:00:00Z,0,8,0,23,0,38687,1.0,2.0,0,-419,424,843,42,True,23,GK,2018-19
Heurelho_Gomes_373,0,0,0,373,229,0,0.0,2019-01-19T15:00:00Z,0,4,0,23,0,16785,0.0,0.0,0,-202,100,302,43,True,23,GK,2018-19
Thibaut_Courtois_111,0,0,0,111,221,0,0.0,2019-01-19T17:30:00Z,0,1,0,23,0,29960,0.0,2.0,0,-95,17,112,55,False,23,GK,2018-19
Bernd_Leno_2,0,23,1,2,221,0,11.4,2019-01-19T17:30:00Z,90,6,0,23,1,123855,0.0,2.0,6,-8983,2550,11533,48,True,23,GK,2018-19
Emiliano_Martínez_542,0,0,0,542,221,0,0.0,2019-01-19T17:30:00Z,0,6,0,23,0,19730,0.0,2.0,0,-511,443,954,40,True,23,GK,2018-19
Willy_Caballero_112,0,0,0,112,221,0,0.0,2019-01-19T17:30:00Z,0,1,0,23,0,7281,0.0,2.0,0,-74,68,142,47,False,23,GK,2018-19
Kepa_Arrizabalaga_498,0,18,0,498,221,2,25.8,2019-01-19T17:30:00Z,90,1,0,23,3,357434,0.0,2.0,2,-41851,5351,47202,56,False,23,GK,2018-19
Petr_Cech_1,0,0,0,1,221,0,0.0,2019-01-19T17:30:00Z,0,6,0,23,0,72299,0.0,2.0,0,-1218,146,1364,48,True,23,GK,2018-19
Arijanet_Muric_529,0,0,0,529,224,0,0.0,2019-01-20T13:30:00Z,0,10,0,23,0,1593,3.0,0.0,0,-32,55,87,45,False,23,GK,2018-19
Jonas_Lössl_191,0,11,0,191,224,3,11.0,2019-01-20T13:30:00Z,90,13,0,23,1,118248,3.0,0.0,1,3445,11858,8413,44,True,23,GK,2018-19
Claudio_Bravo_261,0,0,0,261,224,0,0.0,2019-01-20T13:30:00Z,0,10,0,23,0,6738,3.0,0.0,0,-52,25,77,48,False,23,GK,2018-19
Ederson_Santana de Moraes_260,0,30,1,260,224,0,17.4,2019-01-20T13:30:00Z,90,10,0,23,2,1273976,3.0,0.0,6,-20470,32167,52637,56,False,23,GK,2018-19
Ben_Hamer_190,0,0,0,190,224,0,0.0,2019-01-20T13:30:00Z,0,13,0,23,0,426480,3.0,0.0,0,-29873,2264,32137,40,True,23,GK,2018-19
Ryan_Schofield_533,0,0,0,533,224,0,0.0,2019-01-20T13:30:00Z,0,13,0,23,0,8212,3.0,0.0,0,-627,90,717,40,True,23,GK,2018-19
Alfie_Whiteman_538,0,0,0,538,223,0,0.0,2019-01-20T16:00:00Z,0,9,0,23,0,10004,2.0,1.0,0,-219,255,474,40,False,23,GK,2018-19
Fabricio_Agosto Ramírez_474,0,0,0,474,223,0,0.0,2019-01-20T16:00:00Z,0,17,0,23,0,15774,2.0,1.0,0,-482,70,552,43,True,23,GK,2018-19
Hugo_Lloris_351,0,20,0,351,223,1,36.0,2019-01-20T16:00:00Z,90,9,0,23,4,313770,2.0,1.0,3,7748,22534,14786,54,False,23,GK,2018-19
Marcus_Bettinelli_178,0,0,0,178,223,0,0.0,2019-01-20T16:00:00Z,0,17,0,23,0,22818,2.0,1.0,0,-960,417,1377,43,True,23,GK,2018-19
Paulo_Gazzaniga_536,0,0,0,536,223,0,0.0,2019-01-20T16:00:00Z,0,9,0,23,0,2349,2.0,1.0,0,-47,77,124,45,False,23,GK,2018-19
Sergio_Rico_509,0,14,0,509,223,2,24.2,2019-01-20T16:00:00Z,90,17,0,23,3,24992,2.0,1.0,2,-704,1578,2282,44,True,23,GK,2018-19
Michel_Vorm_352,0,0,0,352,223,0,0.0,2019-01-20T16:00:00Z,0,9,0,23,0,5374,2.0,1.0,0,-62,34,96,48,False,23,GK,2018-19
Jordan_Pickford_154,2,25,1,154,234,0,15.2,2019-01-29T19:45:00Z,90,10,0,24,2,823286,1.0,0.0,8,-3657,15349,19006,50,False,24,GK,2018-19
Mathew_Ryan_47,0,14,0,47,233,4,18.8,2019-01-29T19:45:00Z,90,9,0,24,3,172718,2.0,4.0,1,-2530,4346,6876,44,False,24,GK,2018-19
Marcus_Bettinelli_178,0,0,0,178,233,0,0.0,2019-01-29T19:45:00Z,0,3,0,24,0,22390,2.0,4.0,0,-493,245,738,43,True,24,GK,2018-19
Maarten_Stekelenburg_155,0,0,0,155,234,0,0.0,2019-01-29T19:45:00Z,0,10,0,24,0,201702,1.0,0.0,0,-2667,505,3172,40,False,24,GK,2018-19
Lukasz_Fabianski_400,0,21,0,400,236,3,45.4,2019-01-29T19:45:00Z,90,20,0,24,6,1085454,0.0,3.0,3,-9144,15924,25068,48,False,24,GK,2018-19
Fabricio_Agosto Ramírez_474,0,0,0,474,233,0,0.0,2019-01-29T19:45:00Z,0,3,0,24,0,15481,2.0,4.0,0,-326,58,384,43,True,24,GK,2018-19
Emiliano_Martínez_542,0,0,0,542,231,0,0.0,2019-01-29T19:45:00Z,0,5,0,24,0,18794,1.0,2.0,0,-1037,201,1238,40,True,24,GK,2018-19
John_Ruddy_421,0,0,0,421,236,0,0.0,2019-01-29T19:45:00Z,0,19,0,24,0,14826,0.0,3.0,0,-134,66,200,43,True,24,GK,2018-19
Jason_Steele_439,0,0,0,439,233,0,0.0,2019-01-29T19:45:00Z,0,9,0,24,0,79270,2.0,4.0,0,-970,209,1179,40,False,24,GK,2018-19
Jonas_Lössl_191,0,19,0,191,234,1,29.4,2019-01-29T19:45:00Z,90,8,0,24,4,119765,1.0,0.0,3,1070,5565,4495,44,True,24,GK,2018-19
Sergio_Rico_509,0,16,0,509,233,2,30.6,2019-01-29T19:45:00Z,90,3,0,24,4,27207,2.0,4.0,2,1789,3162,1373,44,True,24,GK,2018-19
Will_Norris_422,0,0,0,422,236,0,0.0,2019-01-29T19:45:00Z,0,19,0,24,0,122644,0.0,3.0,0,-1392,625,2017,40,True,24,GK,2018-19
Neil_Etheridge_88,0,12,0,88,231,2,21.2,2019-01-29T19:45:00Z,90,1,0,24,2,696661,1.0,2.0,1,26693,49122,22429,46,False,24,GK,2018-19
Petr_Cech_1,0,0,0,1,231,0,0.0,2019-01-29T19:45:00Z,0,5,0,24,0,71912,1.0,2.0,0,-814,304,1118,48,True,24,GK,2018-19
Rui Pedro_dos Santos Patrício_454,0,19,1,454,236,0,2.4,2019-01-29T19:45:00Z,90,19,0,24,0,527764,0.0,3.0,6,1208,17319,16111,45,True,24,GK,2018-19
Ryan_Schofield_533,0,0,0,533,234,0,0.0,2019-01-29T19:45:00Z,0,8,0,24,0,7878,1.0,0.0,0,-356,13,369,40,True,24,GK,2018-19
Adrián_San Miguel del Castillo_399,0,0,0,399,236,0,0.0,2019-01-29T19:45:00Z,0,20,0,24,0,19436,0.0,3.0,0,-176,98,274,43,False,24,GK,2018-19
David_Button_179,0,0,0,179,233,0,0.0,2019-01-29T19:45:00Z,0,9,0,24,0,233794,2.0,4.0,0,18172,25241,7069,40,False,24,GK,2018-19
Alex_Smithies_89,0,0,0,89,231,0,0.0,2019-01-29T19:45:00Z,0,1,0,24,0,5690,1.0,2.0,0,-44,75,119,43,False,24,GK,2018-19
