name,assists,bonus,bps,creativity,element,fixture,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,round,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,position,season
Albian Ajeti,0,0,0,0.0,447,247,0,0.0,0.0,2021-02-21T12:00:00Z,0,17,25,515,1.0,2.0,0.0,0,-1,0,1,55,True,0,25,FWD,2020-21
Carlos Vinicius Alves Morais,0,0,0,0.0,564,247,0,0.0,0.0,2021-02-21T12:00:00Z,0,19,25,7249,1.0,2.0,0.0,0,-1234,405,1639,69,False,0,25,FWD,2020-21
Jordan Hugill,0,0,0,0.0,444,247,0,0.0,0.0,2021-02-21T12:00:00Z,0,17,25,489,1.0,2.0,0.0,0,-2,0,2,55,True,0,25,FWD,2020-21
Dane Scarlett,0,0,0,0.0,666,247,0,0.0,0.0,2021-02-21T12:00:00Z,0,19,25,1687,1.0,2.0,0.0,0,-54,642,696,45,False,0,25,FWD,2020-21
Michail Antonio,0,2,21,2.3,437,247,1,11.3,38.6,2021-02-21T12:00:00Z,90,17,25,1056700,1.0,2.0,72.0,7,-480525,8674,489199,66,True,1,25,FWD,2020-21
Ademipo Odubeko,0,0,0,0.0,638,247,0,0.0,0.0,2021-02-21T12:00:00Z,0,17,25,2836,1.0,2.0,0.0,0,240,630,390,45,True,0,25,FWD,2020-21
Jamie Vardy,1,0,13,1.8,224,240,0,4.4,1.2,2021-02-21T14:05:00Z,90,2,25,1410017,2.0,1.0,41.0,5,212731,238569,25838,101,False,0,25,FWD,2020-21
Keinan Davis,0,0,0,0.0,50,240,0,0.0,0.0,2021-02-21T14:05:00Z,0,9,25,654062,2.0,1.0,0.0,0,-11315,21020,32335,43,True,0,25,FWD,2020-21
Indiana Vassilev,0,0,0,0.0,51,240,0,0.0,0.0,2021-02-21T14:05:00Z,0,9,25,43773,2.0,1.0,0.0,0,-826,0,826,43,True,0,25,FWD,2020-21
Wesley Moraes,0,0,0,0.0,48,240,0,0.0,0.0,2021-02-21T14:05:00Z,0,9,25,921,2.0,1.0,0.0,0,13,56,43,60,True,0,25,FWD,2020-21
Mbwana Samatta,0,0,0,0.0,49,240,0,0.0,0.0,2021-02-21T14:05:00Z,0,9,25,2799,2.0,1.0,0.0,0,-11,0,11,59,True,0,25,FWD,2020-21
Kelechi Iheanacho,0,0,0,0.0,233,240,0,0.0,0.0,2021-02-21T14:05:00Z,0,2,25,25221,2.0,1.0,0.0,0,-1141,1021,2162,56,False,0,25,FWD,2020-21
Ollie Watkins,0,0,5,15.8,514,240,0,7.0,10.2,2021-02-21T14:05:00Z,90,9,25,1851381,2.0,1.0,44.0,2,59100,191282,132182,65,True,0,25,FWD,2020-21
Islam Slimani,0,0,0,0.0,579,240,0,0.0,0.0,2021-02-21T14:05:00Z,0,2,25,4798,2.0,1.0,0.0,0,-90,0,90,49,False,0,25,FWD,2020-21
Sergio AgÃ¼ero,0,0,0,0.0,268,239,0,0.0,0.0,2021-02-21T16:30:00Z,0,1,25,90832,1.0,0.0,0.0,0,2124,3554,1430,103,False,0,25,FWD,2020-21
Gabriel Fernando de Jesus,0,0,5,12.3,282,239,0,1.6,0.4,2021-02-21T16:30:00Z,27,1,25,345766,1.0,0.0,3.0,1,-78780,16318,95098,92,False,0,25,FWD,2020-21
Edward Nketiah,0,0,0,0.0,22,239,0,0.0,0.0,2021-02-21T16:30:00Z,0,12,25,39220,1.0,0.0,0.0,0,-371,622,993,54,True,0,25,FWD,2020-21
Alexandre Lacazette,0,0,3,0.5,6,239,0,0.2,1.4,2021-02-21T16:30:00Z,17,12,25,396865,1.0,0.0,0.0,1,-112031,7246,119277,82,True,0,25,FWD,2020-21
Liam Delap,0,0,0,0.0,539,239,0,0.0,0.0,2021-02-21T16:30:00Z,0,1,25,78896,1.0,0.0,0.0,0,2067,9057,6990,43,False,0,25,FWD,2020-21
Callum Wilson,0,0,0,0.0,506,245,0,0.0,0.0,2021-02-21T19:00:00Z,0,13,25,685838,1.0,3.0,0.0,0,-358166,945,359111,66,False,0,25,FWD,2020-21
Odion Ighalo,0,0,0,0.0,293,245,0,0.0,0.0,2021-02-21T19:00:00Z,0,14,25,13534,1.0,3.0,0.0,0,-115,0,115,61,True,0,25,FWD,2020-21
Anthony Martial,0,0,6,14.6,303,245,0,4.4,8.6,2021-02-21T19:00:00Z,69,14,25,365331,1.0,3.0,21.0,2,-23530,11340,34870,87,True,0,25,FWD,2020-21
Dwight Gayle,0,0,3,1.1,329,245,0,0.1,0.0,2021-02-21T19:00:00Z,11,13,25,3496,1.0,3.0,0.0,1,146,416,270,59,False,0,25,FWD,2020-21
Yoshinori Muto,0,0,0,0.0,341,245,0,0.0,0.0,2021-02-21T19:00:00Z,0,13,25,7036,1.0,3.0,0.0,0,-44,0,44,48,False,0,25,FWD,2020-21
Edinson Cavani,0,0,0,0.0,569,245,0,0.0,0.0,2021-02-21T19:00:00Z,0,14,25,394604,1.0,3.0,0.0,0,-109669,26932,136601,80,True,0,25,FWD,2020-21
Joelinton CÃ¡ssio ApolinÃ¡rio de Lira,0,0,1,32.1,340,245,0,7.2,12.8,2021-02-21T19:00:00Z,55,13,25,26921,1.0,3.0,27.0,0,-799,966,1765,57,False,1,25,FWD,2020-21
Andy Carroll,0,0,0,0.0,320,245,0,0.0,0.0,2021-02-21T19:00:00Z,0,13,25,24780,1.0,3.0,0.0,0,-429,795,1224,52,False,0,25,FWD,2020-21
Aaron Connolly,0,0,0,0.0,78,241,0,0.0,0.0,2021-02-22T20:00:00Z,0,6,25,24472,2.0,1.0,0.0,0,-211,876,1087,52,True,0,25,FWD,2020-21
Andi Zeqiri,0,0,0,0.0,574,241,0,0.0,0.0,2021-02-22T20:00:00Z,0,6,25,6531,2.0,1.0,0.0,0,115,877,762,50,True,0,25,FWD,2020-21
Jean-Philippe Mateta,0,2,25,2.7,641,241,1,6.7,31.2,2021-02-22T20:00:00Z,74,3,25,2651,2.0,1.0,33.0,8,-589,319,908,59,False,0,25,FWD,2020-21
Christian Benteke,0,3,30,0.3,132,241,1,5.1,32.2,2021-02-22T20:00:00Z,15,3,25,41474,2.0,1.0,18.0,8,-2351,2260,4611,55,False,0,25,FWD,2020-21
Connor Wickham,0,0,0,0.0,136,241,0,0.0,0.0,2021-02-22T20:00:00Z,0,3,25,48109,2.0,1.0,0.0,0,-2214,990,3204,44,False,0,25,FWD,2020-21
Michy Batshuayi,0,0,0,0.0,108,241,0,0.0,0.0,2021-02-22T20:00:00Z,0,3,25,49875,2.0,1.0,0.0,0,-72,1507,1579,57,False,0,25,FWD,2020-21
Danny Welbeck,0,0,-1,11.0,588,241,0,7.7,3.2,2021-02-22T20:00:00Z,45,6,25,21948,2.0,1.0,63.0,1,-225,1618,1843,55,True,0,25,FWD,2020-21
Jordan Ayew,1,0,19,14.9,140,241,0,4.7,32.4,2021-02-22T20:00:00Z,90,3,25,126344,2.0,1.0,0.0,5,-1362,5319,6681,56,False,0,25,FWD,2020-21
Neal Maupay,0,0,7,34.1,68,241,0,8.3,10.0,2021-02-22T20:00:00Z,90,6,25,244270,2.0,1.0,39.0,2,9773,29774,20001,61,True,0,25,FWD,2020-21
Glenn Murray,0,0,0,0.0,53,241,0,0.0,0.0,2021-02-22T20:00:00Z,0,6,25,6552,2.0,1.0,0.0,0,-40,0,40,48,True,0,25,FWD,2020-21
Florin Andone,0,0,0,0.0,64,241,0,0.0,0.0,2021-02-22T20:00:00Z,0,6,25,5233,2.0,1.0,0.0,0,-129,73,202,48,True,0,25,FWD,2020-21
Rodrigo Moreno,0,0,0,0.0,492,172,0,0.0,0.0,2021-02-23T18:00:00Z,0,16,25,163853,0.0,3.0,0.0,0,-9404,520,9924,57,True,0,25,FWD,2020-21
Danny Ings,0,0,0,11.6,366,172,0,1.9,2.4,2021-02-23T18:00:00Z,32,10,25,1385122,0.0,3.0,5.0,1,616273,644025,27752,85,False,0,25,FWD,2020-21
Che Adams,0,0,0,13.2,377,172,0,5.9,4.6,2021-02-23T18:00:00Z,90,10,25,435889,0.0,3.0,41.0,2,58838,93279,34441,58,False,0,25,FWD,2020-21
Shane Long,0,0,0,0.0,361,172,0,0.0,0.0,2021-02-23T18:00:00Z,0,10,25,38860,0.0,3.0,0.0,0,-1303,0,1303,51,False,0,25,FWD,2020-21
Niall Huggins,0,0,0,0.0,619,172,0,0.0,0.0,2021-02-23T18:00:00Z,0,16,25,4516,0.0,3.0,0.0,0,811,1392,581,45,True,0,25,FWD,2020-21
Joe Gelhardt,0,0,0,0.0,667,172,0,0.0,0.0,2021-02-23T18:00:00Z,0,16,25,532,0.0,3.0,0.0,0,200,336,136,45,True,0,25,FWD,2020-21
Michael Obafemi,0,0,0,0.0,381,172,0,0.0,0.0,2021-02-23T18:00:00Z,0,10,25,58085,0.0,3.0,0.0,0,-910,166,1076,46,False,0,25,FWD,2020-21
Patrick Bamford,0,0,29,11.0,202,172,1,8.7,45.8,2021-02-23T18:00:00Z,90,16,25,4714323,0.0,3.0,30.0,6,520289,552561,32272,69,True,0,25,FWD,2020-21
Daniel N'Lundulu,0,0,0,0.0,590,172,0,0.0,0.0,2021-02-23T18:00:00Z,0,10,25,18394,0.0,3.0,0.0,0,-86,1833,1919,45,False,0,25,FWD,2020-21
Albian Ajeti,0,0,0,0.0,447,254,0,0.0,0.0,2021-02-27T12:30:00Z,0,12,26,513,1.0,2.0,0.0,0,-2,0,2,55,False,0,26,FWD,2020-21
Ademipo Odubeko,0,0,0,0.0,638,254,0,0.0,0.0,2021-02-27T12:30:00Z,0,12,26,3298,1.0,2.0,0.0,0,260,844,584,45,False,0,26,FWD,2020-21
Gabriel Fernando de Jesus,0,0,1,1.1,282,254,0,0.1,0.2,2021-02-27T12:30:00Z,29,19,26,287167,1.0,2.0,0.0,1,-59116,23636,82752,92,True,0,26,FWD,2020-21
Sergio AgÃ¼ero,0,0,3,16.5,268,254,0,2.4,1.6,2021-02-27T12:30:00Z,60,19,26,94076,1.0,2.0,6.0,2,2357,5056,2699,103,True,0,26,FWD,2020-21
Liam Delap,0,0,0,0.0,539,254,0,0.0,0.0,2021-02-27T12:30:00Z,0,19,26,81413,1.0,2.0,0.0,0,1037,11371,10334,43,True,0,26,FWD,2020-21
Jordan Hugill,0,0,0,0.0,444,254,0,0.0,0.0,2021-02-27T12:30:00Z,0,12,26,487,1.0,2.0,0.0,0,-2,0,2,55,False,0,26,FWD,2020-21
SÃ©bastien Haller,0,0,0,0.0,441,254,0,0.0,0.0,2021-02-27T12:30:00Z,0,12,26,18081,1.0,2.0,0.0,0,-258,0,258,61,False,0,26,FWD,2020-21
Michail Antonio,0,0,27,1.7,437,254,1,10.5,33.6,2021-02-27T12:30:00Z,83,12,26,806676,1.0,2.0,70.0,6,-245796,65448,311244,65,False,0,26,FWD,2020-21
Charlie Austin,0,0,0,0.0,415,258,0,0.0,0.0,2021-02-27T15:00:00Z,0,3,26,11970,0.0,1.0,0.0,0,-166,0,166,51,True,0,26,FWD,2020-21
Danny Welbeck,0,0,-9,0.3,588,258,0,0.2,0.0,2021-02-27T15:00:00Z,29,18,26,21653,0.0,1.0,6.0,-1,-471,1960,2431,55,False,0,26,FWD,2020-21
Kenneth Zohore,0,0,0,0.0,416,258,0,0.0,0.0,2021-02-27T15:00:00Z,0,3,26,2449,0.0,1.0,0.0,0,-24,0,24,48,True,0,26,FWD,2020-21
Aaron Connolly,0,0,3,0.4,78,258,0,4.0,1.0,2021-02-27T15:00:00Z,60,18,26,24448,0.0,1.0,39.0,2,-82,1075,1157,52,False,0,26,FWD,2020-21
Callum Robinson,0,0,0,0.0,358,258,0,0.0,0.0,2021-02-27T15:00:00Z,0,3,26,51512,0.0,1.0,0.0,0,-2227,6484,8711,54,True,0,26,FWD,2020-21
Karlan Grant,0,0,0,0.0,582,258,0,0.0,0.0,2021-02-27T15:00:00Z,0,3,26,2861,0.0,1.0,0.0,0,76,397,321,57,True,0,26,FWD,2020-21
Andi Zeqiri,0,0,0,0.0,574,258,0,0.0,0.0,2021-02-27T15:00:00Z,0,18,26,6735,0.0,1.0,0.0,0,36,824,788,50,False,0,26,FWD,2020-21
Neal Maupay,0,0,7,28.3,68,258,0,10.4,13.2,2021-02-27T15:00:00Z,90,18,26,227174,0.0,1.0,62.0,2,-16952,18245,35197,61,False,0,26,FWD,2020-21
Cheikh Diaby,0,0,0,0.0,621,258,0,0.0,0.0,2021-02-27T15:00:00Z,0,3,26,7242,0.0,1.0,0.0,0,822,2082,1260,45,True,0,26,FWD,2020-21
Hal Robson-Kanu,0,0,4,0.0,408,258,0,0.1,1.2,2021-02-27T15:00:00Z,7,3,26,7022,0.0,1.0,0.0,1,76,374,298,52,True,0,26,FWD,2020-21
Glenn Murray,0,0,0,0.0,53,258,0,0.0,0.0,2021-02-27T15:00:00Z,0,18,26,6509,0.0,1.0,0.0,0,-40,0,40,48,False,0,26,FWD,2020-21
Mbaye Diagne,0,0,5,1.8,648,258,0,0.8,0.0,2021-02-27T15:00:00Z,82,3,26,62672,0.0,1.0,8.0,2,27540,35898,8358,60,True,0,26,FWD,2020-21
Florin Andone,0,0,0,0.0,64,258,0,0.0,0.0,2021-02-27T15:00:00Z,0,18,26,5312,0.0,1.0,0.0,0,67,214,147,48,False,0,26,FWD,2020-21
Ollie Watkins,1,0,13,24.6,514,252,0,7.3,25.2,2021-02-27T17:30:00Z,90,10,26,2191797,1.0,0.0,23.0,5,318364,438701,120337,65,False,0,26,FWD,2020-21
Keinan Davis,0,0,0,0.0,50,252,0,0.0,0.0,2021-02-27T17:30:00Z,0,10,26,661257,1.0,0.0,0.0,0,-910,45511,46421,43,False,0,26,FWD,2020-21
Patrick Bamford,0,0,2,1.9,202,252,0,3.1,5.4,2021-02-27T17:30:00Z,90,2,26,4203736,1.0,0.0,24.0,2,-472398,85205,557603,69,True,0,26,FWD,2020-21
Niall Huggins,0,0,0,0.0,619,252,0,0.0,0.0,2021-02-27T17:30:00Z,0,2,26,4705,1.0,0.0,0.0,0,21,810,789,45,True,0,26,FWD,2020-21
Rodrigo Moreno,0,0,0,0.0,492,252,0,0.0,0.0,2021-02-27T17:30:00Z,0,2,26,157540,1.0,0.0,0.0,0,-6308,453,6761,57,True,0,26,FWD,2020-21
Mbwana Samatta,0,0,0,0.0,49,252,0,0.0,0.0,2021-02-27T17:30:00Z,0,10,26,2791,1.0,0.0,0.0,0,-7,0,7,59,False,0,26,FWD,2020-21
Joe Gelhardt,0,0,0,0.0,667,252,0,0.0,0.0,2021-02-27T17:30:00Z,0,2,26,822,1.0,0.0,0.0,0,153,392,239,45,True,0,26,FWD,2020-21
Indiana Vassilev,0,0,0,0.0,51,252,0,0.0,0.0,2021-02-27T17:30:00Z,0,10,26,42796,1.0,0.0,0.0,0,-934,0,934,43,False,0,26,FWD,2020-21
Wesley Moraes,0,0,0,0.0,48,252,0,0.0,0.0,2021-02-27T17:30:00Z,0,10,26,996,1.0,0.0,0.0,0,60,108,48,60,False,0,26,FWD,2020-21
Patrick Cutrone,0,0,0,0.0,626,255,0,0.0,0.0,2021-02-27T20:00:00Z,0,14,26,450,1.0,1.0,0.0,0,-38,0,38,59,False,0,26,FWD,2020-21
RaÃºl JimÃ©nez,0,0,0,0.0,460,255,0,0.0,0.0,2021-02-27T20:00:00Z,0,14,26,371741,1.0,1.0,0.0,0,-2492,182,2674,81,False,0,26,FWD,2020-21
Yoshinori Muto,0,0,0,0.0,341,255,0,0.0,0.0,2021-02-27T20:00:00Z,0,20,26,6985,1.0,1.0,0.0,0,-49,0,49,48,True,0,26,FWD,2020-21
Fabio Silva,0,0,0,0.3,504,255,0,4.3,8.0,2021-02-27T20:00:00Z,8,14,26,80258,1.0,1.0,35.0,1,-4752,4889,9641,52,False,0,26,FWD,2020-21
Joelinton CÃ¡ssio ApolinÃ¡rio de Lira,0,0,7,23.4,340,255,0,10.0,18.2,2021-02-27T20:00:00Z,90,20,26,25804,1.0,1.0,58.0,2,-1187,1323,2510,57,True,0,26,FWD,2020-21
Willian JosÃ© Da Silva,0,0,4,11.2,642,255,0,1.7,3.8,2021-02-27T20:00:00Z,82,14,26,20524,1.0,1.0,2.0,2,-1925,4746,6671,70,False,0,26,FWD,2020-21
Dwight Gayle,0,0,0,0.0,329,255,0,0.0,0.0,2021-02-27T20:00:00Z,0,20,26,3901,1.0,1.0,0.0,0,329,744,415,59,True,0,26,FWD,2020-21
Leonardo Campana,0,0,0,0.0,476,255,0,0.0,0.0,2021-02-27T20:00:00Z,0,14,26,24266,1.0,1.0,0.0,0,-90,672,762,48,False,0,26,FWD,2020-21
Andy Carroll,0,0,0,0.0,320,255,0,0.0,0.0,2021-02-27T20:00:00Z,0,20,26,24532,1.0,1.0,0.0,0,-347,1039,1386,52,True,0,26,FWD,2020-21
LÃ©o Bonatini,0,0,0,0.0,463,255,0,0.0,0.0,2021-02-27T20:00:00Z,0,14,26,9279,1.0,1.0,0.0,0,-54,0,54,48,False,0,26,FWD,2020-21
Callum Wilson,0,0,0,0.0,506,255,0,0.0,0.0,2021-02-27T20:00:00Z,0,20,26,524491,1.0,1.0,0.0,0,-161226,864,162090,65,True,0,26,FWD,2020-21
Christian Benteke,0,0,4,3.1,132,250,0,1.4,2.8,2021-02-28T12:00:00Z,90,8,26,53098,0.0,0.0,8.0,2,10213,14708,4495,55,True,0,26,FWD,2020-21
Aleksandar MitroviÄ,0,0,3,0.4,184,250,0,0.1,0.2,2021-02-28T12:00:00Z,17,6,26,271698,0.0,0.0,0.0,1,-9469,1342,10811,55,False,0,26,FWD,2020-21
Connor Wickham,0,0,0,0.0,136,250,0,0.0,0.0,2021-02-28T12:00:00Z,0,8,26,47805,0.0,0.0,0.0,0,-643,2639,3282,44,True,0,26,FWD,2020-21
Alexandre Lacazette,0,2,31,2.6,6,253,1,5.6,36.4,2021-02-28T12:00:00Z,82,9,26,316981,3.0,1.0,17.0,8,-79792,4174,83966,81,False,0,26,FWD,2020-21
Kelechi Iheanacho,0,0,-3,4.8,233,253,0,3.8,0.0,2021-02-28T12:00:00Z,90,1,26,24687,3.0,1.0,37.0,2,-693,1087,1780,56,True,0,26,FWD,2020-21
Edward Nketiah,0,0,0,0.0,22,253,0,0.0,0.0,2021-02-28T12:00:00Z,0,9,26,38784,3.0,1.0,0.0,0,-599,517,1116,54,False,0,26,FWD,2020-21
Jordan Ayew,0,0,1,11.8,140,250,0,1.7,3.0,2021-02-28T12:00:00Z,90,8,26,140330,0.0,0.0,2.0,2,12476,18950,6474,56,True,0,26,FWD,2020-21
Islam Slimani,0,0,0,0.0,579,253,0,0.0,0.0,2021-02-28T12:00:00Z,0,1,26,4683,3.0,1.0,0.0,0,-114,0,114,49,True,0,26,FWD,2020-21
Josh Maja,0,0,2,4.3,665,250,0,3.5,1.2,2021-02-28T12:00:00Z,90,6,26,109950,0.0,0.0,29.0,2,34109,57584,23475,55,False,0,26,FWD,2020-21
Jamie Vardy,0,0,10,2.6,224,253,0,2.1,12.2,2021-02-28T12:00:00Z,90,1,26,1677796,3.0,1.0,6.0,2,247585,292684,45099,102,True,0,26,FWD,2020-21
Michy Batshuayi,0,0,0,0.0,108,250,0,0.0,0.0,2021-02-28T12:00:00Z,0,8,26,49453,0.0,0.0,0.0,0,-719,1223,1942,57,True,0,26,FWD,2020-21
Jean-Philippe Mateta,0,0,0,0.0,641,250,0,0.0,0.0,2021-02-28T12:00:00Z,0,8,26,9318,0.0,0.0,0.0,0,6123,7117,994,58,True,0,26,FWD,2020-21
Bobby Decordova-Reid,0,0,12,16.5,181,250,0,3.6,9.2,2021-02-28T12:00:00Z,65,6,26,102509,0.0,0.0,10.0,2,-1714,22717,24431,53,False,0,26,FWD,2020-21
Joel Mumbongo,0,0,0,0.0,613,257,0,0.0,0.0,2021-02-28T14:00:00Z,0,17,26,3228,0.0,4.0,0.0,0,600,1104,504,45,False,0,26,FWD,2020-21
Lewis Richardson,0,0,2,0.0,592,257,0,0.0,0.0,2021-02-28T14:00:00Z,2,17,26,10021,0.0,4.0,0.0,1,43,796,753,45,False,0,26,FWD,2020-21
Chris Wood,0,0,2,0.5,91,257,0,0.2,0.0,2021-02-28T14:00:00Z,17,17,26,63956,0.0,4.0,2.0,1,-6266,372,6638,62,False,0,26,FWD,2020-21
Harry Kane,0,0,29,25.8,388,257,1,10.3,40.6,2021-02-28T14:00:00Z,90,4,26,2632864,0.0,4.0,37.0,6,570891,615011,44120,111,True,0,26,FWD,2020-21
Matej Vydra,0,0,-2,2.4,93,257,0,3.5,0.0,2021-02-28T14:00:00Z,72,17,26,61123,0.0,4.0,35.0,2,6308,12039,5731,48,False,0,26,FWD,2020-21
Jay Rodriguez,0,0,7,5.5,86,257,0,6.7,11.0,2021-02-28T14:00:00Z,87,17,26,46068,0.0,4.0,50.0,2,1178,11326,10148,58,False,0,26,FWD,2020-21
Dane Scarlett,0,0,0,0.0,666,257,0,0.0,0.0,2021-02-28T14:00:00Z,0,4,26,2101,0.0,4.0,0.0,0,208,755,547,45,True,0,26,FWD,2020-21
Carlos Vinicius Alves Morais,0,0,0,0.0,564,257,0,0.0,0.0,2021-02-28T14:00:00Z,0,4,26,7181,0.0,4.0,0.0,0,-352,671,1023,69,True,0,26,FWD,2020-21
Ashley Barnes,0,0,0,0.0,87,257,0,0.0,0.0,2021-02-28T14:00:00Z,0,17,26,44951,0.0,4.0,0.0,0,-59386,2590,61976,60,False,0,26,FWD,2020-21
Max Thompson,0,0,0,0.0,591,257,0,0.0,0.0,2021-02-28T14:00:00Z,0,17,26,10040,0.0,4.0,0.0,0,-22,794,816,45,False,0,26,FWD,2020-21
Edinson Cavani,0,0,0,0.0,569,249,0,0.0,0.0,2021-02-28T16:30:00Z,0,5,26,226853,0.0,0.0,0.0,0,-164450,3268,167718,79,False,0,26,FWD,2020-21
Odion Ighalo,0,0,0,0.0,293,249,0,0.0,0.0,2021-02-28T16:30:00Z,0,5,26,13428,0.0,0.0,0.0,0,-100,0,100,61,False,0,26,FWD,2020-21
Olivier Giroud,0,0,0,3.2,103,249,0,1.3,0.0,2021-02-28T16:30:00Z,64,13,26,118179,0.0,0.0,12.0,2,1882,19229,17347,67,True,0,26,FWD,2020-21
Tammy Abraham,0,0,0,0.0,118,249,0,0.0,0.0,2021-02-28T16:30:00Z,0,13,26,194982,0.0,0.0,0.0,0,-9298,6297,15595,71,True,0,26,FWD,2020-21
Anthony Martial,0,0,1,0.3,303,249,0,0.5,5.0,2021-02-28T16:30:00Z,11,5,26,342864,0.0,0.0,0.0,1,-23043,11434,34477,87,False,0,26,FWD,2020-21
Timo Werner,0,0,3,0.0,117,249,0,2.2,3.0,2021-02-28T16:30:00Z,12,13,26,937537,0.0,0.0,19.0,1,-62681,28529,91210,92,True,0,26,FWD,2020-21
Lys Mousset,0,0,0,0.0,359,256,0,0.0,0.0,2021-02-28T19:15:00Z,0,11,26,5380,2.0,0.0,0.0,0,-130,87,217,58,True,0,26,FWD,2020-21
Billy Sharp,0,0,3,0.3,343,256,0,0.0,0.0,2021-02-28T19:15:00Z,10,11,26,16336,2.0,0.0,0.0,1,-403,1554,1957,55,True,0,26,FWD,2020-21
Antwoine Hackford,0,0,0,0.0,618,256,0,0.0,0.0,2021-02-28T19:15:00Z,0,11,26,11705,2.0,0.0,0.0,0,1819,4136,2317,44,True,0,26,FWD,2020-21
Divock Origi,0,0,0,0.0,256,256,0,0.0,0.0,2021-02-28T19:15:00Z,0,15,26,50182,2.0,0.0,0.0,0,979,2625,1646,51,False,0,26,FWD,2020-21
Oliver McBurnie,0,0,-5,13.2,357,256,0,2.3,1.6,2021-02-28T19:15:00Z,90,11,26,15112,2.0,0.0,8.0,2,49,504,455,56,True,0,26,FWD,2020-21
Rhian Brewster,0,0,0,0.0,262,256,0,0.0,0.0,2021-02-28T19:15:00Z,0,11,26,509695,2.0,0.0,0.0,0,-4542,54981,59523,44,True,0,26,FWD,2020-21
David McGoldrick,0,0,3,1.3,344,256,0,3.4,5.4,2021-02-28T19:15:00Z,55,11,26,134147,2.0,0.0,27.0,1,-10340,12324,22664,52,True,0,26,FWD,2020-21
Roberto Firmino,1,0,17,16.1,249,256,0,4.7,7.8,2021-02-28T19:15:00Z,90,15,26,372009,2.0,0.0,23.0,5,-37903,16698,54601,92,False,0,26,FWD,2020-21
Richarlison de Andrade,0,2,28,1.3,166,251,1,9.4,36.0,2021-03-01T20:00:00Z,90,16,26,648119,0.0,1.0,57.0,8,100969,139621,38652,79,True,0,26,FWD,2020-21
Michael Obafemi,0,0,0,0.0,381,251,0,0.0,0.0,2021-03-01T20:00:00Z,0,7,26,57285,0.0,1.0,0.0,0,-825,403,1228,46,False,0,26,FWD,2020-21
Dominic Calvert-Lewin,0,0,0,1.7,164,251,0,3.1,7.2,2021-03-01T20:00:00Z,90,16,26,3522058,0.0,1.0,22.0,2,765433,811559,46126,78,True,0,26,FWD,2020-21
Danny Ings,0,0,4,2.6,366,251,0,3.1,6.2,2021-03-01T20:00:00Z,90,7,26,791954,0.0,1.0,22.0,2,-568470,17712,586182,84,False,0,26,FWD,2020-21
Ellis Simms,0,0,0,0.0,596,251,0,0.0,0.0,2021-03-01T20:00:00Z,0,16,26,4656,0.0,1.0,0.0,0,-159,0,159,45,True,0,26,FWD,2020-21
Che Adams,0,0,4,2.7,377,251,0,1.5,4.2,2021-03-01T20:00:00Z,76,7,26,344098,0.0,1.0,8.0,2,-88046,22608,110654,58,False,0,26,FWD,2020-21
Moise Kean,0,0,0,0.0,169,251,0,0.0,0.0,2021-03-01T20:00:00Z,0,16,26,14911,0.0,1.0,0.0,0,-46,0,46,57,True,0,26,FWD,2020-21
Joshua King,0,0,3,0.3,651,251,0,0.1,0.2,2021-03-01T20:00:00Z,1,16,26,10227,0.0,1.0,0.0,1,-4012,1495,5507,54,True,0,26,FWD,2020-21
Shane Long,0,0,0,0.0,361,251,0,0.0,0.0,2021-03-01T20:00:00Z,0,7,26,37802,0.0,1.0,0.0,0,-1058,0,1058,51,False,0,26,FWD,2020-21
Daniel N'Lundulu,0,0,3,0.0,590,251,0,0.0,0.2,2021-03-01T20:00:00Z,13,7,26,19926,0.0,1.0,0.0,1,1123,3709,2586,45,False,0,26,FWD,2020-21
Cenk Tosun,0,0,0,0.0,153,251,0,0.0,0.0,2021-03-01T20:00:00Z,0,16,26,2590,0.0,1.0,0.0,0,-58,0,58,60,True,0,26,FWD,2020-21
Leonardo Campana,0,0,0,0.0,476,284,0,0.0,0.0,2021-03-02T20:00:00Z,0,12,26,24266,1.0,4.0,0.0,0,-90,672,762,48,False,0,26,FWD,2020-21
LÃ©o Bonatini,0,0,0,0.0,463,284,0,0.0,0.0,2021-03-02T20:00:00Z,0,12,26,9279,1.0,4.0,0.0,0,-54,0,54,48,False,0,26,FWD,2020-21
Fabio Silva,0,0,3,1.5,504,284,0,0.2,0.0,2021-03-02T20:00:00Z,35,12,26,80258,1.0,4.0,0.0,1,-4752,4889,9641,52,False,0,26,FWD,2020-21
RaÃºl JimÃ©nez,0,0,0,0.0,460,284,0,0.0,0.0,2021-03-02T20:00:00Z,0,12,26,371741,1.0,4.0,0.0,0,-2492,182,2674,81,False,0,26,FWD,2020-21
Gabriel Fernando de Jesus,0,3,54,23.7,282,284,2,21.1,72.2,2021-03-02T20:00:00Z,90,20,26,287167,1.0,4.0,115.0,13,-59116,23636,82752,92,True,0,26,FWD,2020-21
Liam Delap,0,0,0,0.0,539,284,0,0.0,0.0,2021-03-02T20:00:00Z,0,20,26,81413,1.0,4.0,0.0,0,1037,11371,10334,43,True,0,26,FWD,2020-21
